"YEAR","PROJECT_CODE","EVENT_NUMBER","EVENT_ID","START_TIME","END_TIME","VESSEL_CODE","STATION_ID","STATION_ORIG","STATION_TYPE_CODE","ADFG_STAT_AR","NMFS_REP_AR","DATE_SET","DATE_HAULED","START_LATITUDE","START_LONGITUDE","END_LATITUDE","END_LONGITUDE","POSITION_TYPE","GEAR_CODE","HEADING_TRUE","MINIMUM_DEPTH","MAXIMUM_DEPTH","WIRE_LENGTH","TOW_SPEED","TARE_WEIGHT","GROSS_WEIGHT","CATCH_WEIGHT","HAUL_SAMPLE_TYPE","SURFACE_TEMP","BOTTOM_TEMP","SURFACE_SALINITY","GEAR_PERFORMANCE_CODE","GEAR_COMMENTS","USED_IN_ESTIMATE","SEA_STATE_CODE","SWELL_HEIGHT_CODE","CLOUD_CODE","COMMENTS","CTD","TD","BOTTOM_SENSOR","NET_SONAR","VIDEO","PHOTOS","NET_ID","HEAD_ROPE_LENGTH","Tow_Length_Calc","TOW_LENGTH_FIELD","TOW_LENGTH_DESIGNATED","DURATION","DB_Comments","Photo_1","Photo_2","Photo_3"
"1990","T06","001","1990T06001",12/30/1899 9:21:00,12/30/1899 9:49:00,"19433","21","2269","Standard","466031","649",8/21/1990 0:00:00,8/21/1990 0:00:00,60.584833,-146.137500,60.588333,-146.104333,,"07",26.000000,124.358399,138.988799,411.000000,,142.428004,303.906887,116.119646,"W",15.333333,,,"01",,"YES","1","1","8","Tow felt like we kept mudding up. Had to keep adding RPMs.","0","0","0","0","0","0",,70.000000,"1",1.000000,1.000000,28,,,,
"1990","T06","002","1990T06002",12/30/1899 11:24:00,12/30/1899 11:50:00,"19433","19","2282","Standard","466031","649",8/21/1990 0:00:00,8/21/1990 0:00:00,60.553167,-146.235667,60.560000,-146.266500,,"07",246.000000,128.015999,124.358399,366.000000,,145.149558,356.523602,211.374044,"W",15.444444,,,"01",,"YES","1","1","6","Tow felt good, was able to maintiain contant speed, got a little mud.","0","0","0","0","0","0",,70.000000,"1",1.000000,1.000000,26,,,,
"1990","T06","003","1990T06003",12/30/1899 13:10:00,12/30/1899 13:33:00,"19433","Q29","2143","Standard","466031","649",8/21/1990 0:00:00,8/21/1990 0:00:00,60.604333,-146.265500,60.607833,-146.300000,,"07",226.000000,80.467199,80.467199,229.000000,,146.963927,322.050582,175.086654,"W",15.666666,,,"01",,"NO","2","1","3","Tow felt good, light WSW 15 knot breeze is picking up.","0","0","0","0","0","0",,70.000000,"1.03",1.000000,1.040000,23,,,,
"1990","T06","004","1990T06004",12/30/1899 14:45:00,12/30/1899 15:10:00,"19433","14","2225","Standard","466031","649",8/21/1990 0:00:00,8/21/1990 0:00:00,60.695167,-146.259000,60.685333,-146.286833,,"07",181.000000,137.159999,138.988799,411.000000,,150.592666,777.457322,626.864655,"W",16.500000,,,"01",,"YES","2","5","2","Tow felt good , wind SW 18 knots.,","0","0","0","0","0","0",,70.000000,"1",1.000000,1.010000,25,,,,
"1990","T06","005","1990T06005",12/30/1899 16:46:00,12/30/1899 17:14:00,"19433","Q27","2131+2","Standard","466031","649",8/21/1990 0:00:00,8/21/1990 0:00:00,60.622833,-146.507833,60.625500,-146.474500,,"07",21.000000,84.124799,89.611199,274.000000,,127.913048,162.386068,34.473020,"W",16.166666,,,"01",,"NO","2","1","1","Tow felt good, a little mud, not much of a catch","0","0","0","0","0","0",,70.000000,"1",1.000000,1.000000,28,,,,
"1990","T06","006","1990T06006",12/30/1899 18:20:00,12/30/1899 18:44:00,"19433","9","2259","Standard","466032","649",8/21/1990 0:00:00,8/21/1990 0:00:00,60.571000,-146.574833,60.579167,-146.544833,,"07",11.000000,131.673599,133.502399,366.000000,,166.921992,693.996326,527.074333,"W",15.888888,,,"01",,"YES","2","1","1","Tow felt good","0","0","0","0","0","0",,70.000000,"1",1.000000,1.010000,24,,,,
"1990","T06","007","1990T06007",12/30/1899 9:33:00,12/30/1899 9:59:00,"19433","3","2299","Standard","466003","649",8/22/1990 0:00:00,8/22/1990 0:00:00,60.478167,-146.681667,60.461667,-146.684333,,"07",156.000000,162.763199,170.078399,503.000000,,150.592666,1192.947933,1042.355266,"W",15.222222,,,"01",,"YES","1","1","5","Light W 15 knot breeze, port door appears to have dug in, picked up some muc.","0","0","0","0","0","0",,70.000000,"0.99",1.000000,1.000000,26,,,,
"1990","T06","008","1990T06008",12/30/1899 12:13:00,12/30/1899 12:35:00,"19433","Y24","1364","Standard","466003","649",8/22/1990 0:00:00,8/22/1990 0:00:00,60.287666,-146.736666,60.298333,-146.765166,"EST","07",286.000000,201.167999,228.599999,594.000000,,151.499851,698.532249,547.032398,"W",15.333333,,,"01",,"NO","1","3","3","Tow felt good, towed with tide","0","0","0","0","0","0",,70.000000,"1.05",1.000000,1.000000,22,"used end point and reverse of bearing to estimate start point - position may be questionalble - Station 1364",,,
"1990","T06","009","1990T06009",12/30/1899 14:17:00,12/30/1899 14:42:00,"19433","V23","1339","Standard","466003","649",8/22/1990 0:00:00,8/22/1990 0:00:00,60.396167,-146.835833,60.408667,-146.810667,,"07",351.000000,287.121599,296.265599,732.000000,,158.757329,403.697209,244.939879,"W",15.444444,,,"01",,"NO","1","1","1","Towed with tide, no wind, tow felt good.","0","0","0","0","0","0",,70.000000,"1.05",1.000000,1.060000,25,,,,
"1990","T06","010","1990T06010",12/30/1899 15:59:00,12/30/1899 16:24:00,"19433","U23","1324","Standard","466003","649",8/22/1990 0:00:00,8/22/1990 0:00:00,60.450333,-146.836500,60.462000,-146.812000,,"07",306.000000,343.814399,345.643199,777.000000,,164.200437,585.134157,420.933719,"W",15.888888,,,"01",,"NO","1","1","1","Not the proper scope but 425 fathoms is all we have","0","0","0","0","0","0",,70.000000,"1",1.000000,1.010000,25,,,,
"1990","T06","011","1990T06011",12/30/1899 8:25:00,12/30/1899 8:51:00,"19433","105","1254","Standard","476009","649",8/23/1990 0:00:00,8/23/1990 0:00:00,60.285500,-147.301833,60.298167,-147.279500,,"07",346.000000,126.187199,122.529599,366.000000,,146.963927,458.128293,311.164365,"W",11.611111,,,"01",,"YES","1","1","9","Falling tide, light breexe, tow felt good","0","0","0","0","0","0",,70.000000,"1",1.000000,1.010000,26,,,,
"1990","T06","012","1990T06012",12/30/1899 10:34:00,12/30/1899 10:59:00,"19433","108","1247","Standard","476008","649",8/23/1990 0:00:00,8/23/1990 0:00:00,60.381667,-147.243833,60.370000,-147.219000,,"07",76.000000,107.899199,111.556799,320.000000,,141.520819,312.978735,171.457915,"W",15.000000,,,"01","M","YES","1","1","9","Tow felt like it could be mudding down, falling tide","0","0","0","0","0","0",,70.000000,"1.01",,1.020000,25,"Gear_perf changed",,,
"1990","T06","013","1990T06013",12/30/1899 12:15:00,12/30/1899 12:41:00,"19433","103","1233","Standard","476008","649",8/23/1990 0:00:00,8/23/1990 0:00:00,60.397667,-147.239500,60.400833,-147.272500,,"07",221.000000,120.700799,120.700799,366.000000,,138.799265,290.299116,151.499851,"W",15.222222,,,"01","M","YES","1","1","9","No wind, will be difficult to get a mile in, some mud","0","0","0","0","0","0",,70.000000,"1",1.000000,1.000000,26,"Gear_perf changed",,,
"1990","T06","014","1990T06014",12/30/1899 14:09:00,12/30/1899 14:36:00,"19433","111","1236","Standard","476008","649",8/23/1990 0:00:00,8/23/1990 0:00:00,60.413667,-147.066000,60.414333,-147.100000,,"07",234.000000,164.591999,177.393599,503.000000,,146.963927,290.299116,143.335188,"W",,,,"01",,"YES","1","1","9",,"0","0","0","0","0","0",,70.000000,"1",1.000000,1.010000,27,,,,
"1990","T06","015","1990T06015",12/30/1899 15:59:00,12/30/1899 16:26:00,"19433","112","1327","Standard","476008","649",8/23/1990 0:00:00,8/23/1990 0:00:00,60.438667,-147.025500,60.425667,-147.004333,,"07",101.000000,219.455999,239.572799,640.000000,,145.149558,246.754249,101.604690,"W",14.833333,,,"01",,"YES","1","1","8","Good weather","0","0","0","0","0","0",,70.000000,"1",1.000000,1.010000,27,,,,
"1990","T06","016","1990T06016",12/30/1899 7:40:00,12/30/1899 8:04:00,"19433","S27","2163","Standard","466031","649",8/24/1990 0:00:00,8/24/1990 0:00:00,60.503167,-146.435000,60.519833,-146.434833,,"07",314.000000,60.350399,82.295999,229.000000,,154.221405,286.670377,132.448972,"W",15.944444,,,"01",,"NO","1","1","9","RPM 1300, falling tide, 15 knot wind, tow felt good","0","0","0","0","0","0",,70.000000,"1",1.000000,1.010000,24,,,,
"1990","T06","017","1990T06017",12/30/1899 9:20:00,12/30/1899 9:48:00,"19433","6",,"Standard","466032","649",8/24/1990 0:00:00,8/24/1990 0:00:00,60.565333,-146.611833,60.564666,-146.577000,"I","07",71.000000,115.214399,128.015999,320.000000,,149.685482,474.457619,324.772136,"W",16.500000,,,"01",,"YES","1","1","8","RPM 1350, Tow felt good.","0","0","0","0","0","0",,70.000000,"1.02",1.000000,1.000000,28,"changed end lat min from 33.28 to 33.88 to correct bearing and distance",,,
"1991","T04","001","1991T04001",12/30/1899 9:51:00,12/30/1899 10:19:00,"19433","1","1","Standard","515931","630",7/17/1991 0:00:00,7/17/1991 0:00:00,59.690000,-151.147500,59.704500,-151.147500,,"07",347.000000,54.863999,67.665599,183.000000,2.400000,163.293253,612.349699,449.056446,"T",,,,"01","P1","YES","1","1","9","shrimp pot","0","0","0","0","0","0",,70.000000,"0.87",1.000000,1.000000,28,"Gear_perf changed",,,
"1991","T04","002","1991T04002",12/30/1899 11:22:00,12/30/1899 11:52:00,"19433","2","2","Standard","515932","630",7/17/1991 0:00:00,7/17/1991 0:00:00,59.668333,-151.214333,59.678833,-151.188333,,"07",357.000000,45.719999,49.377599,137.000000,2.200000,151.499851,569.712016,418.212165,"T",11.900000,,,"01","P2","YES","1","1","9","crab pot and shrimp pot","0","0","0","0","0","0",,70.000000,"1",1.000000,1.010000,30,"Gear_perf changed",,,
"1991","T04","003","1991T04003",12/30/1899 10:47:00,12/30/1899 11:15:00,"19433","3","3","Standard","515932","630",7/23/1991 0:00:00,7/23/1991 0:00:00,59.641833,-151.250833,59.652667,-151.225000,,"07",11.000000,60.350399,62.179199,183.000000,2.300000,160.571698,565.176093,404.604394,"T",14.200000,,,"01",,"YES","1","1","9",,"0","0","0","0","0","0",,70.000000,"1.01",1.000000,1.020000,28,,,,
"1991","T04","004","1991T04004",12/30/1899 12:19:00,12/30/1899 12:49:00,"19433","4","4","Standard","515932","630",7/23/1991 0:00:00,7/23/1991 0:00:00,59.638833,-151.268833,59.630167,-151.298167,,"07",182.000000,62.179199,65.836799,183.000000,2.200000,166.921992,805.580049,638.658056,"T",14.100000,,,"01",,"YES","1","1","9","Some mud caused by potline ball resulted in catch of few small tanners","0","0","0","0","0","0",,70.000000,"1.02",1.000000,1.030000,30,,,,
"1991","T04","005","1991T04005",12/30/1899 14:03:00,12/30/1899 14:33:00,"19433","6","6","Standard","515933","630",7/23/1991 0:00:00,7/23/1991 0:00:00,59.618667,-151.300333,59.608167,-151.329333,,"07",169.000000,74.980799,76.809599,229.000000,2.200000,164.200437,1221.977844,1057.777406,"T",13.300000,,,"01",,"YES","1","1","9",,"0","0","0","0","0","0",,70.000000,"1.09",1.000000,1.090000,30,,,,
"1991","T04","006","1991T04006",12/30/1899 10:36:00,12/30/1899 10:53:00,"19433","20","20","Standard","515937","630",7/24/1991 0:00:00,7/24/1991 0:00:00,59.562333,-151.971167,59.556667,-151.957333,,"07",92.000000,38.404799,38.404799,91.000000,2.100000,162.386068,859.103948,696.717880,"T",8.900000,,,"01",,"NO","2","1","9",,"0","0","0","0","0","0",,70.000000,"0.54",0.500000,0.540000,17,,,,
"1991","T04","007","1991T04007",12/30/1899 11:46:00,12/30/1899 12:17:00,"19433","21","21","Standard","515937","630",7/24/1991 0:00:00,7/24/1991 0:00:00,59.523667,-151.928000,59.513000,-151.953667,,"07",172.000000,56.692799,65.836799,183.000000,2.000000,159.664514,606.906591,447.242076,"T",9.900000,,,"01",,"NO","2","1","9",,"0","0","0","0","0","0",,70.000000,"1",1.000000,1.010000,31,,,,
"1991","T04","008","1991T04008",12/30/1899 13:23:00,12/30/1899 13:49:00,"19433","19","19","Standard","515907","630",7/24/1991 0:00:00,7/24/1991 0:00:00,59.490500,-151.882833,59.478667,-151.898000,,"07",167.000000,78.638399,84.124799,229.000000,2.000000,166.014807,444.520522,278.505715,"T",8.500000,,,"01","H","NO","2","2","9",,"0","0","0","0","0","0",,70.000000,"0.85",0.880000,0.850000,26,"Gear_perf changed",,,
"1991","T04","009","1991T04009",12/30/1899 14:44:00,12/30/1899 15:14:00,"19433","15","15","Standard","515936","630",7/24/1991 0:00:00,7/24/1991 0:00:00,59.529333,-151.767000,59.519667,-151.795000,,"07",172.000000,76.809599,82.295999,229.000000,2.100000,158.757329,2473.892785,2315.135456,"T",9.600000,,,"01",,"YES","2","2","9",,"0","0","0","0","0","0",,70.000000,"1.02",1.000000,1.030000,30,,,,
"1991","T04","010","1991T04010",12/30/1899 10:11:00,12/30/1899 10:39:00,"19433","14","14","Standard","515936","630",7/25/1991 0:00:00,7/25/1991 0:00:00,59.572667,-151.755333,59.561833,-151.779500,,"07",172.000000,60.350399,74.980799,183.000000,2.100000,175.086654,1467.824909,1292.738254,"T",11.700000,,,"01","H","YES","1","1","3",,"0","0","0","0","0","0",,70.000000,"0.98",0.940000,0.980000,28,"Gear_perf changed",,,
"1991","T04","011","1991T04011",12/30/1899 10:35:00,12/30/1899 11:03:00,"19433","5","5","Standard","515932","630",7/26/1991 0:00:00,7/26/1991 0:00:00,59.639833,-151.315000,59.632000,-151.345167,,"07",192.000000,32.918399,42.062399,91.000000,2.200000,152.407036,635.936502,483.529466,"T",12.800000,,,"01","TP1","YES","1","1","1","1 pot and a few small rips in net","0","0","0","0","0","0",,70.000000,"1.02",1.000000,1.030000,28,"Gear_perf changed",,,
"1991","T04","012","1991T04012",12/30/1899 13:52:00,12/30/1899 14:23:00,"19433","7","7","Standard","515932","630",7/26/1991 0:00:00,7/26/1991 0:00:00,59.618500,-151.339167,59.607333,-151.365667,,"07",177.000000,67.665599,71.323199,183.000000,2.200000,164.200437,1415.208194,1251.007756,"T",13.800000,,,"01","P3","YES","1","1","1","3 shrimp pots including 1 in cod end","0","0","0","0","0","0",,70.000000,"1.04",1.000000,1.050000,31,"Gear_perf changed",,,
"1991","T04","013","1991T04013",12/30/1899 15:13:00,12/30/1899 15:42:00,"19433","13","13","Standard","515936","630",7/29/1991 0:00:00,7/29/1991 0:00:00,59.525333,-151.672333,59.523833,-151.706333,,"07",207.000000,107.899199,111.556799,320.000000,2.200000,188.694425,902.648816,713.954390,"T",9.900000,,,"01",,"YES","2","1","9",,"0","0","0","0","0","0",,70.000000,"1.03",1.000000,1.040000,29,,,,
"1991","T04","014","1991T04014",12/30/1899 13:35:00,12/30/1899 14:06:00,"19433","18","18","Standard","515936","630",7/29/1991 0:00:00,7/29/1991 0:00:00,59.531833,-151.844667,59.522333,-151.872333,,"07",187.000000,65.836799,65.836799,183.000000,1.900000,157.850144,1409.765085,1251.914941,"T",8.700000,,,"01",,"NO","2","2","9",,"0","0","0","0","0","0",,70.000000,"1.01",1.000000,1.020000,31,,,,
"1991","T04","015","1991T04015",12/30/1899 12:09:00,12/30/1899 12:39:00,"19433","17","17","Standard","515936","630",7/29/1991 0:00:00,7/29/1991 0:00:00,59.553500,-151.845833,59.547500,-151.876667,,"07",202.000000,45.719999,45.719999,137.000000,2.000000,157.850144,1968.590885,1810.740741,"T",8.900000,,,"01",,"NO","2","2","9",,"0","0","0","0","0","0",,70.000000,"1",1.000000,1.010000,30,,,,
"1991","T04","016","1991T04016",12/30/1899 10:04:00,12/30/1899 10:31:00,"19433","12","12","Standard","515936","630",7/29/1991 0:00:00,7/29/1991 0:00:00,59.544833,-151.724167,59.549167,-151.691167,,"07",14.000000,73.151999,78.638399,229.000000,2.200000,165.561215,1968.590885,1803.029670,"T",10.200000,,,"01",,"YES","2","2","8",,"0","0","0","0","0","0",,70.000000,"1.03",1.000000,1.040000,27,,,,
"1991","T04","017","1991T04017",12/30/1899 14:58:00,12/30/1899 15:28:00,"19433","11","11","Standard","515935","630",7/30/1991 0:00:00,7/30/1991 0:00:00,59.534167,-151.605667,59.527333,-151.636333,,"07",189.000000,104.241599,107.899199,320.000000,2.100000,199.580642,1047.798374,848.217731,"T",10.300000,,,"01",,"YES","1","1","9",,"0","0","0","0","0","0",,70.000000,"1.01",1.000000,1.020000,30,,,,
"1991","T04","018","1991T04018",12/30/1899 13:16:00,12/30/1899 13:46:00,"19433","10","10","Standard","515935","630",7/30/1991 0:00:00,7/30/1991 0:00:00,59.566833,-151.587667,59.560167,-151.619167,,"07",189.000000,85.953599,85.953599,274.000000,2.100000,165.107622,810.115972,645.008350,"T",11.200000,,,"01",,"YES","1","1","9","Don't drag past stopping point as it’s a sharp climb","0","0","0","0","0","0",,70.000000,"1.03",1.000000,1.040000,30,,,,
"1991","T04","019","1991T04019",12/30/1899 11:04:00,12/30/1899 11:31:00,"19433","8","8","Standard","515935","630",7/30/1991 0:00:00,7/30/1991 0:00:00,59.565000,-151.467333,59.560000,-151.499167,,"07",187.000000,160.934399,164.591999,503.000000,2.400000,165.107622,909.906294,744.798671,"T",10.900000,,,"01",,"YES","1","1","9",,"0","0","0","0","0","0",,70.000000,"1.01",1.000000,1.000000,27,,,,
"1991","T04","020","1991T04020",12/30/1899 9:20:00,12/30/1899 9:51:00,"19433","9","9","Standard","515935","630",7/31/1991 0:00:00,7/31/1991 0:00:00,59.559333,-151.547500,59.571167,-151.525000,,"07",12.000000,107.899199,113.385599,503.000000,2.000000,165.107622,996.996029,831.888406,"T",11.500000,,,"01","P1","YES","1","2","9",,"0","0","0","0","0","0",,70.000000,"0.99",1.000000,0.990000,31,"Gear_perf changed",,,
"1991","T05","001","1991T05001",12/30/1899 13:24:00,12/30/1899 13:52:00,"19433","46","46","Standard","525902","630",7/18/1991 0:00:00,7/18/1991 0:00:00,59.306333,-152.742333,59.307000,-152.775500,,"07",242.000000,67.665599,74.980799,183.000000,2.200000,142.428004,394.625361,252.197357,"T",8.800000,,,"01",,"YES","2","3","9",,"0","0","0","0","0","0",,70.000000,"1.01",1.000000,1.020000,28,,,,
"1991","T05","002","1991T05002",12/30/1899 16:25:00,12/30/1899 16:53:00,"19433","54","54","Standard","535901","630",7/18/1991 0:00:00,7/18/1991 0:00:00,59.115333,-153.196667,59.100333,-153.214000,,"07",162.000000,76.809599,76.809599,229.000000,2.400000,147.871112,990.645736,842.774623,"T",10.300000,,,"01",,"YES","2","3","8",,"0","0","0","0","0","0",,70.000000,"1.04",1.000000,1.050000,28,,,,
"1991","T05","003","1991T05003",12/30/1899 9:24:00,12/30/1899 9:54:00,"19433","64","64","Standard","535834","630",7/19/1991 0:00:00,7/19/1991 0:00:00,58.963500,-153.121333,58.949913,-153.104803,,"07",107.000000,160.934399,162.763199,457.000000,2.300000,156.942960,680.388555,523.445594,"T",9.600000,,,"01",,"YES","3","3","9",,"0","0","0","0","0","0",,70.000000,"0.95",1.000000,0.970000,30,,,,
"1991","T05","004","1991T05004",12/30/1899 11:41:00,12/30/1899 12:12:00,"19433","67","67","Standard","535834","630",7/19/1991 0:00:00,7/19/1991 0:00:00,58.858833,-153.048667,58.872167,-153.069000,,"07",272.000000,162.763199,162.763199,503.000000,2.100000,181.436948,732.098085,550.661137,"T",9.400000,,,"01",,"YES","2","3","9",,"0","0","0","0","0","0",,70.000000,"1.01",1.000000,1.020000,31,,,,
"1991","T05","005","1991T05005",12/30/1899 13:35:00,12/30/1899 14:02:00,"19433","68","68","Standard","525831","630",7/19/1991 0:00:00,7/19/1991 0:00:00,58.869000,-152.909833,58.882167,-152.932500,,"07",272.000000,159.105599,162.763199,503.000000,2.200000,155.128590,571.526386,416.397795,"T",9.800000,,,"01",,"YES","2","3","7",,"0","0","0","0","0","0",,70.000000,"1.05",1.000000,1.060000,27,,,,
"1991","T05","006","1991T05006",12/30/1899 15:56:00,12/30/1899 16:24:00,"19433","69","69","Standard","525831","630",7/19/1991 0:00:00,7/19/1991 0:00:00,58.851500,-152.706333,58.863833,-152.723000,,"07",262.000000,188.366399,192.023999,549.000000,2.100000,166.014807,821.909374,655.894567,"T",10.400000,,,"01",,"NO","1","3","6",,"0","0","0","0","0","0",,70.000000,"0.89",1.000000,1.000000,28,,,,
"1991","T05","007","1991T05007",12/30/1899 18:02:00,12/30/1899 18:24:00,"19433","66","66","Standard","525831","630",7/19/1991 0:00:00,7/19/1991 0:00:00,58.957166,-152.768000,58.945333,-152.761666,,"07",127.000000,177.393599,177.393599,549.000000,2.100000,161.478883,472.643249,311.164365,"T",9.800000,,,"20","H","NO","2","3","3","hung up at 0.7 into tow","0","0","0","0","0","0",,70.000000,"0.74",0.720000,0.740000,22,,,,
"1991","T05","008","1991T05008",12/30/1899 10:57:00,12/30/1899 11:24:00,"19433","60","60","Standard","535901","630",7/20/1991 0:00:00,7/20/1991 0:00:00,59.057167,-153.114167,59.044833,-153.090333,,"07",82.000000,133.502399,135.331199,411.000000,2.300000,168.736361,937.121836,768.385474,"T",9.000000,,,"01","D","YES","2","3","8",,"0","0","0","0","0","0",,70.000000,"1.04",1.000000,1.050000,27,"Gear_perf changed",,,
"1991","T05","009","1991T05009",12/30/1899 13:14:00,12/30/1899 13:30:00,"19433","61","61","Standard","525902","630",7/20/1991 0:00:00,7/20/1991 0:00:00,59.041167,-152.920833,59.048333,-152.907500,,"07",347.000000,151.790399,151.790399,457.000000,,145.149558,359.245157,214.095598,"W",9.200000,,,"01","H","YES","2","2","3","0.53 mile tow","0","0","0","0","0","0",,70.000000,"0.6",0.530000,0.530000,16,"Gear_perf changed",,,
"1991","T05","010","1991T05010",12/30/1899 14:47:00,12/30/1899 15:12:00,"19433","62","62","Standard","525902","630",7/20/1991 0:00:00,7/20/1991 0:00:00,59.059167,-152.783000,59.046000,-152.763333,,"07",102.000000,153.619199,153.619199,457.000000,2.300000,156.942960,1192.947933,1036.004973,"T",9.400000,,,"01",,"NO","2","3","4",,"0","0","0","0","0","0",,70.000000,"1",1.000000,1.000000,25,,,,
"1991","T05","011","1991T05011",12/30/1899 16:29:00,12/30/1899 16:41:00,"19433","57","57","Standard","525902","630",7/20/1991 0:00:00,7/20/1991 0:00:00,59.122333,-152.788833,59.117333,-152.779833,,"07",87.000000,144.475199,144.475199,457.000000,2.200000,169.643546,515.280932,345.637385,"T",9.200000,,,"01","H","YES","1","3","2",,"0","0","0","0","0","0",,70.000000,"0.4",0.400000,0.410000,12,"Gear_perf changed",,,
"1991","T05","012","1991T05012",12/30/1899 8:04:00,12/30/1899 8:32:00,"19433","70","70","Standard","535901","630",7/21/1991 0:00:00,7/21/1991 0:00:00,59.065333,-153.537333,59.049833,-153.524167,,"07",97.000000,25.603199,25.603199,91.000000,2.400000,156.942960,434.541490,277.598530,"T",12.800000,,,"01",,"NO","2","1","1",,"0","0","0","0","0","0",,70.000000,"1.01",1.000000,1.020000,28,,,,
"1991","T05","013","1991T05013",12/30/1899 9:52:00,12/30/1899 10:20:00,"19433","58","58","Standard","535901","630",7/21/1991 0:00:00,7/21/1991 0:00:00,59.072333,-153.396667,59.060667,-153.373000,,"07",87.000000,54.863999,54.863999,183.000000,,170.097138,3782.960365,3612.863227,"T",11.400000,,,"01","P1","YES","2","2","1",,"0","0","0","0","0","0",,70.000000,"1",1.000000,1.020000,28,"Gear_perf changed",,,
